Source,Target,Type,Id
GDSC001790051200.txt,Robert Bloom,person,1
GDSC001790051200.txt,John Ullmann,person,1
GDSC001790051200.txt,Abner Mikva,person,1
GDSC001790051200.txt,Hugh Scott,person,1
GDSC001790051200.txt,M.D. Alaxandar,person,1
GDSC001790051200.txt,Harold E. Fay,person,1
GDSC001790051200.txt,Hubert H. Humphrey,person,5
GDSC001790051200.txt,William F. Neuman,person,1
GDSC001790051200.txt,Volpe,person,1
GDSC001790051200.txt,Ed Jones,person,1
GDSC001790051200.txt,Andrew Young REBIONAL,person,1
GDSC001790051200.txt,Samuel Friedel,person,1
GDSC001790051200.txt,Warren Magnuson,person,1
GDSC001790051200.txt,Richard Neustadt,person,2
GDSC001790051200.txt,Robert Miles Dear,person,1
GDSC001790051200.txt,Mario Biaggi,person,1
GDSC001790051200.txt,Stokeley Carmichael,person,1
GDSC001790051200.txt,Short,person,1
GDSC001790051200.txt,Betty Zemel,person,1
GDSC001790051200.txt,W. J. McClendon,person,1
GDSC001790051200.txt,Robert S. Kerr,person,1
GDSC001790051200.txt,Kefauver,person,1
GDSC001790051200.txt,Thomas,person,1
GDSC001790051200.txt,Benny L. Pryor,person,1
GDSC001790051200.txt,Leonard Farbstein,person,1
GDSC001790051200.txt,Wilbur Mills,person,1
GDSC001790051200.txt,Arnold Olsen,person,1
GDSC001790051200.txt,T. Herrick,person,1
GDSC001790051200.txt,James Howard,person,1
GDSC001790051200.txt,Estes Kefauver,person,1
GDSC001790051200.txt,John Tower,person,1
GDSC001790051200.txt,Dante Fascell,person,1
GDSC001790051200.txt,Everett,person,1
GDSC001790051200.txt,Paul Schilpp,person,1
GDSC001790051200.txt,Orr,person,1
GDSC001790051200.txt,JVJS Lawrence Guyet,person,1
GDSC001790051200.txt,Ford,person,1
GDSC001790051200.txt,Jamts Baldwin,person,1
GDSC001790051200.txt,Gunnar Myrdal,person,1
GDSC001790051200.txt,Fannie Lou Hamer,person,2
GDSC001790051200.txt,Exman Julas Feiffer W. H. F.ny,person,1
GDSC001790051200.txt,Berl,person,1
GDSC001790051200.txt,David Inglis,person,1
GDSC001790051200.txt,William Higinbotham,person,1
GDSC001790051200.txt,Bob Wilson,person,1
GDSC001790051200.txt,Gordon Zahn,person,1
GDSC001790051200.txt,Erich Fromm,person,1
GDSC001790051200.txt,Carl Albert,person,1
GDSC001790051200.txt,David Obey,person,1
GDSC001790051200.txt,Johnson,person,1
GDSC001790051200.txt,Denison Ray,person,1
GDSC001790051200.txt,Abraham Ribicoff,person,1
GDSC001790051200.txt,Everett M. Dirksen,person,1
GDSC001790051200.txt,David,person,1
GDSC001790051200.txt,Arthur,person,1
GDSC001790051200.txt,Liz Levey,person,1
GDSC001790051200.txt,George S. McGovern,person,1
GDSC001790051200.txt,Mike Mansfield,person,3
GDSC001790051200.txt,Davis,person,1
GDSC001790051200.txt,Pitirim Sorokin,person,1
GDSC001790051200.txt,Agnew,person,1
GDSC001790051200.txt,Charles C. Pries,person,1
GDSC001790051200.txt,Paul,person,1
GDSC001790051200.txt,Nixon,person,6
GDSC001790051200.txt,Joe Harris,person,1
GDSC001790051200.txt,hard,person,1
GDSC001790051200.txt,Harbort A. Brandon,person,1
GDSC001790051200.txt,Clark,person,1
GDSC001790051200.txt,Rollo May,person,1
GDSC001790051200.txt,Chauncay D. Luka Waltar Lear,person,1
GDSC001790051200.txt,James Kee,person,1
GDSC001790051200.txt,Athan Tbeoherls,person,1
GDSC001790051200.txt,Lawrence Guyot,person,3
GDSC001790051200.txt,Dorothy V. Bush,person,1
GDSC001790051200.txt,Andrew Jacobs,person,1
GDSC001790051200.txt,Mondale,person,1
GDSC001790051200.txt,John N. Mitchell,person,1
GDSC001790051200.txt,Harold Taylor,person,1
GDSC001790051200.txt,Carl Perkins,person,2
GDSC001790051200.txt,Irving How,person,1
GDSC001790051200.txt,George Wallace,person,1
GDSC001790051200.txt,Huntington,person,1
GDSC001790051200.txt,Morton Dautsch,person,1
GDSC001790051200.txt,Andrew Hawtins,person,1
GDSC001790051200.txt,Ribicoff,person,1
GDSC001790051200.txt,Edward Jones,person,1
GDSC001790051200.txt,Ray Blanton,person,1
GDSC001790051200.txt,Barrington Moore,person,2
GDSC001790051200.txt,Charles Joelson,person,1
GDSC001790051200.txt,Bert Podell,person,1
GDSC001790051200.txt,Richaitl Nixon,person,1
GDSC001790051200.txt,Bobert Z. Lewis,person,1
GDSC001790051200.txt,Sherman,person,1
GDSC001790051200.txt,Hansen,person,1
GDSC001790051200.txt,Hugh B. Hestar,person,1
GDSC001790051200.txt,Patrick J.,person,2
GDSC001790051200.txt,Jackson,person,1
GDSC001790051200.txt,George Washington,person,1
GDSC001790051200.txt,McClendon,person,1
GDSC001790051200.txt,Arthur Kinoy,person,1
GDSC001790051200.txt,Ger,person,1
GDSC001790051200.txt,Francis B. Sayre,person,1
GDSC001790051200.txt,Eugene McCarthy,person,2
GDSC001790051200.txt,Mort Jungsr,person,1
GDSC001790051200.txt,Ralph Nader,person,1
GDSC001790051200.txt,Hoffman,person,1
GDSC001790051200.txt,Michael Walzar Rabbi Jacob Weinstein,person,1
GDSC001790051200.txt,John Sparkman,person,1
GDSC001790051200.txt,N. H. Stanley Romaina,person,1
GDSC001790051200.txt,Jaoksoa,person,1
GDSC001790051200.txt,Mansfield,person,1
GDSC001790051200.txt,Carlos,person,1
GDSC001790051200.txt,Moss,person,1
GDSC001790051200.txt,Connor,person,7
GDSC001790051200.txt,Melvin R. Laird,person,1
GDSC001790051200.txt,Isidor,person,1
GDSC001790051200.txt,C. Rajagopalachari,person,1
GDSC001790051200.txt,Jerry Boileau,person,1
GDSC001790051200.txt,Robert C. McCandless,person,1
GDSC001790051200.txt,Betty Furness,person,1
GDSC001790051200.txt,James Dinsmoor,person,1
GDSC001790051200.txt,Kennedy,person,4
GDSC001790051200.txt,Paul Millar,person,1
GDSC001790051200.txt,Gaylord Nelson,person,1
GDSC001790051200.txt,Stevenson,person,2
GDSC001790051200.txt,Kenneth Gray,person,1
GDSC001790051200.txt,J. William Fulbright,person,1
GDSC001790051200.txt,Miles,person,1
GDSC001790051200.txt,Hudson Hoagland,person,1
GDSC001790051200.txt,Geri Joseph,person,2
GDSC001790051200.txt,Lorin X. Kerr,person,1
GDSC001790051200.txt,Strom Thurmond,person,1
GDSC001790051200.txt,Woodrow Wilson,person,1
GDSC001790051200.txt,Barbara,person,1
GDSC001790051200.txt,Philip,person,1
GDSC001790051200.txt,O. Edmund Clubb,person,1
GDSC001790051200.txt,Jack Schubert,person,1
GDSC001790051200.txt,Joseph Harris,person,4
GDSC001790051200.txt,L. Harold DeWolf,person,1
GDSC001790051200.txt,Harman Will Rav,person,1
GDSC001790051200.txt,Elizabeth Walker,person,1
GDSC001790051200.txt,Samuel Tudwr,person,1
GDSC001790051200.txt,Victor Oottbaum,person,1
GDSC001790051200.txt,Richard B. Russell,person,1
GDSC001790051200.txt,McCandless,person,4
GDSC001790051200.txt,Victoria Gray,person,2
GDSC001790051200.txt,John W. McCormack,person,1
GDSC001790051200.txt,Frank Moss,person,1
GDSC001790051200.txt,Everett McKinley Dirksen,person,1
GDSC001790051200.txt,Curriculum Vitae,person,1
GDSC001790051200.txt,Robert A. Everett,person,1
GDSC001790051200.txt,Robert E. Short,person,2
GDSC001790051200.txt,Dana McLUnited Nations Graalay Gan,person,1
GDSC001790051200.txt,Albert Schweitzer,person,1
GDSC001790051200.txt,McGovern,person,2
GDSC001790051200.txt,William Davidon,person,1
GDSC001790051200.txt,Thomas A. Hutto,person,1
GDSC001790051200.txt,Darrell Randall Walter Rauthar,person,1
GDSC001790051200.txt,Hudson,person,1
GDSC001790051200.txt,Harbert C. Kalman,person,1
GDSC001790051200.txt,Philip Graff,person,1
GDSC001790051200.txt,Tudia Crowder,person,1
GDSC001790051200.txt,M.D. Robert Lowell,person,1
GDSC001790051200.txt,Edward M. Kennedy,person,5
GDSC001790051200.txt,Paul Mcmal,person,1
GDSC001790051200.txt,David Schoenbrun,person,1
GDSC001790051200.txt,Thompson,person,1
GDSC001790051200.txt,Nick Galifianakis,person,1
GDSC001790051200.txt,Robert Clark,person,3
GDSC001790051200.txt,David Wurfal,person,1
GDSC001790051200.txt,Melman,person,1
GDSC001790051200.txt,Monica,person,1
GDSC001790051200.txt,Pablo Cauls,person,1
GDSC001790051200.txt,Nicholas P. Kostopulos,person,1
GDSC001790051200.txt,Jr.,person,1
GDSC001790051200.txt,Reuther Robert,person,1
GDSC001790051200.txt,Albert,person,1
GDSC001790051200.txt,Homar Jack,person,1
GDSC001790051200.txt,N. Eiundrath Eugan,person,1
GDSC001790051200.txt,Richard Nauluus,person,1
GDSC001790051200.txt,J.H. Hillman,person,1
GDSC001790051200.txt,John W. Porter,person,1
GDSC001790051200.txt,William Proxmire,person,1
GDSC001790051200.txt,Eisenhower,person,2
GDSC001790051200.txt,Dwight David Eisenhower,person,1
GDSC001790051200.txt,Jones,person,5
GDSC001790051200.txt,Ralph Sockman,person,1
GDSC001790051200.txt,N. Y. Dear,person,1
GDSC001790051200.txt,Bakar,person,1
GDSC001790051200.txt,Nixon Waits,person,1
GDSC001790051200.txt,John F. Kennedy,person,1
GDSC001790051200.txt,David Riesman Frank Rounblum Robert Ryan,person,1
GDSC001790051200.txt,Charles V. Hamilton,person,1
GDSC001790051200.txt,Smucker,person,1
GDSC001790051200.txt,Adlai E. Stevenson III,person,1
GDSC001790051200.txt,Ray Madden,person,1
GDSC001790051200.txt,Shelly Smith,person,1
GDSC001790051200.txt,Harris Hails Elections,person,1
GDSC001790051200.txt,Lester M. Salamon,person,4
GDSC001790051200.txt,Ed Brown,person,1
GDSC001790051200.txt,Robert Kennedy,person,1
GDSC001790051200.txt,Doris Duke,person,1
GDSC001790051200.txt,Mom Walker,person,1
GDSC001790051200.txt,Edward Boland,person,1
GDSC001790051200.txt,N. J. David Cop Ion,person,1
GDSC001790051200.txt,John Hulett,person,1
GDSC001790051200.txt,Truman,person,1
GDSC001790051200.txt,Karl Deutsch,person,2
GDSC001790051200.txt,Sanford Gotti,person,1
GDSC001790051200.txt,Lewis,person,2
GDSC001790051200.txt,Fred Warner,person,1
GDSC001790051200.txt,Carl Friedrich,person,1
GDSC001790051200.txt,Gerald Ford,person,1
GDSC001790051200.txt,Philip A. Hart,person,1
GDSC001790051200.txt,Perkins,person,3
GDSC001790051200.txt,Ben Rosenthal,person,1
GDSC001790051200.txt,D. C. Alvin A. Spivak,person,1
GDSC001790051200.txt,Walter F. Mondale,person,1
GDSC001790051200.txt,Sarah Smith,person,1
GDSC001790051200.txt,Marvin Hoffman,person,1
GDSC001790051200.txt,Turner,person,1
GDSC001790051200.txt,Morton,person,1
GDSC001790051200.txt,Nelson,person,2
GDSC001790045500.txt,J.Z. George,person,1
GDSC001790045500.txt,Perry,person,1
GDSC001790045500.txt,Jackson,person,2
GDSC001790045500.txt,Boeeuoe,person,1
GDSC001790045500.txt,Sharkey,person,1
GDSC001790045500.txt,Humphreys,person,1
GDSC001790045500.txt,Byrd,person,1
GDSC001790045500.txt,Deep South,person,1
GDSC001790045500.txt,Hinds,person,1
GDSC001790045500.txt,Goldwater,person,8
GDSC001790045500.txt,Wayne,person,1
GDSC001790045500.txt,Black,person,1
GDSC001790045500.txt,Lyndon Johnson,person,2
GDSC001790045500.txt,Bailey,person,3
GDSC001790045500.txt,Strom Thurmond,person,1
GDSC001790045500.txt,Wilkinson,person,2
GDSC001790045500.txt,Po,person,1
GDSC001790045500.txt,Bidwell Adam,person,1
GDSC001790045500.txt,Fielding L. Wright,person,1
GDSC001790045500.txt,Brown,person,1
GDSC001790045500.txt,Lamar,person,1
GDSC001790045500.txt,Joseph Harris,person,1
GDSC001790045500.txt,Kirwan,person,3
GDSC001790045500.txt,Jackson Clarion Ledger,person,1
GDSC001790045500.txt,Lawrence,person,1
GDSC001790045500.txt,Leake,person,1
GDSC001790045500.txt,Juers,person,1
GDSC001790045500.txt,Rankin,person,1
GDSC001790045500.txt,Wharton,person,1
GDSC001790045500.txt,Jeff Davis,person,1
GDSC001790045500.txt,Walthall,person,1
GDSC001790045500.txt,Fannie Lou Hamer,person,1
GDSC001790045500.txt,Mike Thelwell,person,1
GDSC001790045500.txt,Paul Johnson,person,3
GDSC001790045500.txt,Alderman,person,1
GDSC001790045500.txt,Jon,person,1
GDSC001790045500.txt,Jones,person,1
GDSC001790045500.txt,Williams,person,4
GDSC001790045500.txt,Hubert Humphrey,person,1
GDSC001790045500.txt,Adams,person,1
GDSC001790045500.txt,Johnson,person,10
GDSC001790045500.txt,Kennedy,person,1
GDSC001790045500.txt,Vardaman,person,5
GDSC001790045500.txt,Benton,person,1
GDSC001790045500.txt,Theodore Bilbo,person,1
GDSC001790045500.txt,John Bell Williams,person,1
GDSC001790045500.txt,Calhoun,person,1
GDSC001790045500.txt,Clifton Whitley,person,1
GDSC001790045500.txt,Franklin,person,1
GDSC001790045500.txt,Webster,person,1
GDSC001790045500.txt,Humphrey,person,2
GDSC001790045500.txt,Douglas Wynn,person,1
GDSC001790045500.txt,M.M. McGowan,person,1
GDSC001790045500.txt,Lee,person,1
GDSC001790045500.txt,Susie Ruffin,person,1
GDSC001790045500.txt,White,person,3
GDSC001790045500.txt,Wynn,person,2
GDSC001790045500.txt,Clark,person,1
GDSC001790045500.txt,James Vardaman,person,1
GDSC001790045500.txt,Bilbo,person,5
GDSC001790045500.txt,Nettie Seller,person,1
GDSC001790045500.txt,Carroll,person,1
GDSC001790045500.txt,Lawrence Guyot,person,1
GDSC001790045500.txt,John M. Bailey,person,1
GDSC001790045500.txt,Jack Pittman,person,1
GDSC001790045500.txt,Scott,person,1
GDSC001790045500.txt,Jasper,person,1
GDSC001790045500.txt,Harrison,person,1
GDSC001790045500.txt,Fred Berger,person,2
GDSC001790045500.txt,William H. Inzer,person,1
GDSC001790045500.txt,George,person,2
GDSC001790045500.txt,Monroe,person,1
GDSC001790045500.txt,Doug WynJl,person,1
GDSC001790050100.txt,Alene Judkins,person,2
GDSC001790050100.txt,Farouq Dawud,person,1
GDSC001790050100.txt,Douglas Jeffe,person,2
GDSC001790050100.txt,Steve Frymen,person,1
GDSC001790050100.txt,Karen F. Hodge,person,2
GDSC001790050100.txt,Denise Davis,person,2
GDSC001790050100.txt,Mina Mulvey,person,1
GDSC001790050100.txt,Venera C. Magazzu,person,2
GDSC001790050100.txt,Ruth O. Robinson,person,2
GDSC001790050100.txt,Irvin Kahen,person,2
GDSC001790050100.txt,Sara T. Munson,person,2
GDSC001790050100.txt,Mary Jackson,person,2
GDSC001790050100.txt,Fannie Lou Hamer,person,1
GDSC001790050100.txt,Sara Reynolds,person,1
GDSC001790050100.txt,Royce Anderson,person,1
GDSC001790050100.txt,Joe Keller,person,2
GDSC001790050100.txt,Jane Maher,person,2
GDSC001790050100.txt,Rubye J. Johnson,person,2
GDSC001790050100.txt,Celia Garnett,person,2
GDSC001790050100.txt,Dorothy Oppenheim,person,1
GDSC001790050100.txt,Carol Milano,person,2
GDSC001790050100.txt,Albert Edlin,person,2
GDSC001790050100.txt,Pearl C. Morrison,person,2
GDSC001790050100.txt,Steve Fryman,person,1
GDSC001790050100.txt,Bingley Corky,person,1
GDSC001790050100.txt,Jeanette Pekke,person,1
GDSC001790050100.txt,Dorothy M. Oppenheim,person,1
GDSC001790050100.txt,Perry Hamer,person,34
GDSC001790050100.txt,MIldred F. Guffin,person,2
GDSC001790050100.txt,Theodore Healy,person,2
GDSC001790050100.txt,Jeanette L. Pekke,person,1
GDSC001790050100.txt,Robet Delsen,person,1
GDSC001790050100.txt,Ida C. Gwathmey,person,2
GDSC001790050100.txt,Robert Delsen,person,1
GDSC001790050100.txt,Jerry J. McCarthy,person,2
GDSC001790045400.txt,Denton,person,1
GDSC001790045400.txt,Tut,person,1
GDSC001790045400.txt,Jackson,person,3
GDSC001790045400.txt,Ike,person,1
GDSC001790045400.txt,Carroll,person,1
GDSC001790045400.txt,Lou Gothard,person,1
GDSC001790045400.txt,Khen,person,1
GDSC001790045400.txt,George Wiley,person,1
GDSC001790045400.txt,Sidney Poitier,person,1
GDSC001790045400.txt,Jefferson,person,1
GDSC001790045400.txt,Black,person,3
GDSC001790045400.txt,Dixon,person,1
GDSC001790045400.txt,Julian Bond,person,1
GDSC001790045400.txt,Worsham,person,1
GDSC001790045400.txt,Joe Bumuchii,person,1
GDSC001790045400.txt,Coleman,person,1
GDSC001790045400.txt,James Strothers,person,1
GDSC001790045400.txt,William VJalfield,person,1
GDSC001790045400.txt,Ralph Abernathy,person,1
GDSC001790045400.txt,Jon Wolman,person,1
GDSC001790045400.txt,Louis Step,person,1
GDSC001790045400.txt,Brown,person,1
GDSC001790045400.txt,Eleanor Russell,person,1
GDSC001790045400.txt,Hough,person,1
GDSC001790045400.txt,Roger Robinson,person,2
GDSC001790045400.txt,Glenn Hawkins,person,1
GDSC001790045400.txt,Shelby,person,5
GDSC001790045400.txt,Gov Walker,person,1
GDSC001790045400.txt,Gar,person,1
GDSC001790045400.txt,LeRoi Jones,person,1
GDSC001790045400.txt,Meeks,person,1
GDSC001790045400.txt,Ho,person,1
GDSC001790045400.txt,Fannie Lou Hamer,person,4
GDSC001790045400.txt,MaryAnn Johnson,person,1
GDSC001790045400.txt,Evers,person,1
GDSC001790045400.txt,Alexander,person,1
GDSC001790045400.txt,Holmes,person,2
GDSC001790045400.txt,Lou Goth,person,1
GDSC001790045400.txt,Eastland,person,1
GDSC001790045400.txt,Bobby Johnson,person,2
GDSC001790045400.txt,McLaurin,person,1
GDSC001790045400.txt,Barbara Jackson,person,2
GDSC001790045400.txt,Paul Griffin,person,1
GDSC001790045400.txt,Richard L. Traylor,person,2
GDSC001790045400.txt,Joseph Harris,person,1
GDSC001790045400.txt,G. Brown,person,1
GDSC001790045400.txt,Delia,person,1
GDSC001790045400.txt,Madison,person,2
GDSC001790045400.txt,Clifton,person,1
GDSC001790045400.txt,Lawrence Guyot,person,1
GDSC001790045400.txt,William Meeks,person,1
GDSC001790045400.txt,Moorhead,person,1
GDSC001790045400.txt,A. Tunpo,person,1
GDSC001790045400.txt,John G. Worsham,person,1
GDSC001790045400.txt,hitley,person,1
GDSC001790028200.txt,Mary Ingram Robinson,person,1
GDSC001790028200.txt,Agency,person,1
GDSC001790028200.txt,Albert Deminings,person,1
GDSC001790028200.txt,Allen Barnes,person,5
GDSC001790028200.txt,Frank Hudson,person,1
GDSC001790028200.txt,Kingdom,person,1
GDSC001790028200.txt,W. O. Shurdenibe,person,1
GDSC001790028200.txt,Joseph Bradford Jackson,person,1
GDSC001790028200.txt,Jody Hill,person,1
GDSC001790028200.txt,Johnny L. Williams,person,1
GDSC001790028200.txt,Harris,person,7
GDSC001790028200.txt,Barnes,person,1
GDSC001790028200.txt,Toben,person,1
GDSC001790028200.txt,DOC Shelvie Johnson,person,1
GDSC001790028200.txt,S. Gallatin Jackson,person,1
GDSC001790028200.txt,T. J. Bell,person,1
GDSC001790028200.txt,Mother,person,1
GDSC001790028200.txt,Joseph Harris,person,8
GDSC001790028200.txt,Mrs. Hamer,person,1
GDSC001790028200.txt,Mary Robinson,person,1
GDSC001790028200.txt,Aorelia Jones,person,1
GDSC001790028200.txt,Bobbie Bounds,person,2
GDSC001790028200.txt,Nora L. Campbell,person,2
GDSC001790028200.txt,Riddell Robinson,person,1
GDSC001790028200.txt,Richard Alexander,person,1
GDSC001790028200.txt,Eldora Taylor,person,1
GDSC001790028200.txt,FFC,person,1
GDSC001790028200.txt,ville,person,1
GDSC001790028200.txt,Jackson,person,1
GDSC001790028200.txt,Furguson,person,4
GDSC001790028200.txt,Poindexter Jackson,person,2
GDSC001790028200.txt,Foster,person,11
GDSC001790028200.txt,Lavaree Jones,person,1
GDSC001790028200.txt,Collins,person,6
GDSC001790028200.txt,Smith Carter,person,1
GDSC001790028200.txt,Townsend,person,2
GDSC001790028200.txt,Hamberlin,person,7
GDSC001790028200.txt,Lee,person,1
GDSC001790028200.txt,Fugerson,person,3
GDSC001790028200.txt,Ford,person,2
GDSC001790028200.txt,G. A. Johnson,person,1
GDSC001790028200.txt,Fannie Lou Hamer,person,17
GDSC001790028200.txt,Shannon Furguson,person,1
GDSC001790028200.txt,E. Alexander,person,2
GDSC001790028200.txt,McLaurin,person,1
GDSC001790028200.txt,Juanita Harvey,person,6
GDSC001790028200.txt,Fund Raiser,person,1
GDSC001790028200.txt,Bill Holiday,person,1
GDSC001790028200.txt,Davis,person,1
GDSC001790028200.txt,Shirley Edwards,person,4
GDSC001790028200.txt,Clanton Beamon,person,15
GDSC001790028200.txt,Tom Foster,person,2
GDSC001790028200.txt,Paul Silverblatt,person,1
GDSC001790028200.txt,Ulysses Hamer,person,1
GDSC001790028200.txt,Jesse L. Graham,person,1
GDSC001790028200.txt,Beamon,person,22
GDSC001790028200.txt,Charles Bannerman,person,1
GDSC001790028200.txt,DOC Lois Magee,person,1
GDSC001790028200.txt,Harvey,person,1
GDSC001790028200.txt,Young,person,1
GDSC001790028200.txt,Matthew Carter,person,2
GDSC001790028200.txt,FIVECO,person,1
GDSC001790028200.txt,Black,person,1
GDSC001790028200.txt,J.C. Green,person,1
GDSC001790028200.txt,Holiday,person,1
GDSC001790028200.txt,Shelvie J. Johnson,person,1
GDSC001790028200.txt,Cary,person,1
GDSC001790028200.txt,Johnnie Jenkins,person,1
GDSC001790028200.txt,Shirley Edvard,person,1
GDSC001790028200.txt,Calnton Beamon Joseph Hajrr,person,1
GDSC001790028200.txt,Thomas Foster,person,1
GDSC001790028200.txt,Alexander,person,5
GDSC001790028200.txt,Bora Colter,person,2
GDSC001790028200.txt,W. O. Shurden,person,6
GDSC001790028200.txt,Bessie R. Thurman,person,1
GDSC001790028200.txt,Charles Hamberlin,person,3
GDSC001790028200.txt,Eva Moore,person,1
GDSC001790028200.txt,Theodore Hill,person,1
GDSC001790028200.txt,Owen Brooks,person,1
GDSC001790028200.txt,Dorothy Moore Rte,person,1
GDSC001790028200.txt,Campbell,person,1
GDSC001790028200.txt,Myles Foster,person,8
GDSC001790028200.txt,George Jordan,person,4
GDSC001790028200.txt,Wood,person,1
GDSC001790028200.txt,Ingram,person,1
GDSC001790028200.txt,seph Harris,person,1
GDSC001790028200.txt,Johnny Ingram,person,2
GDSC001790028200.txt,Jordan,person,14
GDSC001790028200.txt,Hattie Jordan,person,2
GDSC001790028200.txt,E. McLaurin,person,1
GDSC001790028200.txt,Charles McLaurin,person,6
GDSC001790028200.txt,Shannon Ferguson,person,1
GDSC001790028200.txt,Jeff Surney,person,1
GDSC001790028200.txt,Jaunita Harvey,person,2
GDSC001790028200.txt,Hazel Alexander,person,1
GDSC001790028200.txt,Mitchell,person,1
GDSC001790028200.txt,Leslie G. Range,person,1
GDSC001790028200.txt,ATTEDANCE,person,1
GDSC001790028200.txt,Nora Campbell,person,1
GDSC001790028200.txt,Ito,person,1
GDSC001790028200.txt,Advis Davis,person,3
GDSC001790028200.txt,John Frazier,person,1
GDSC001790028200.txt,Vance Ford,person,1
GDSC001790028200.txt,Hammer,person,4
GDSC001790011400.txt,Claude Clafrton,person,1
GDSC001790011400.txt,Joseph Harris,person,2
GDSC001790011400.txt,Milch,person,1
GDSC001790036500.txt,Van,person,1
GDSC001790036500.txt,Rios Montt,person,6
GDSC001790036500.txt,Helen Weiss,person,1
GDSC001790036500.txt,Sekou Toure,person,6
GDSC001790036500.txt,zine,person,1
GDSC001790036500.txt,Conrad E. James Lieberman Ken,person,1
GDSC001790036500.txt,H. Stuart Hughes,person,1
GDSC001790036500.txt,Robert Theobald,person,1
GDSC001790036500.txt,Georgetown Pike,person,1
GDSC001790036500.txt,Harry S Truman,person,1
GDSC001790036500.txt,Simon Malley,person,1
GDSC001790036500.txt,Tim Pill,person,1
GDSC001790036500.txt,Judy Abrahamson Louis Gorr Kathy Ross PLSISTANCE Samuel Adams Abby Hadley Peter Schanck Robert Blanken,person,1
GDSC001790036500.txt,Ameringen Founda,person,1
GDSC001790036500.txt,Artis Fletcher,person,1
GDSC001790036500.txt,Carlos Altamirano,person,1
GDSC001790036500.txt,Roberta Weiner,person,1
GDSC001790036500.txt,Alberto Jerez,person,1
GDSC001790036500.txt,Thomas,person,1
GDSC001790036500.txt,Alberto Bachelet,person,2
GDSC001790036500.txt,John Foster,person,1
GDSC001790036500.txt,Tran Van Dinh,person,1
GDSC001790036500.txt,Salvador Allende,person,1
GDSC001790036500.txt,Arnold Time,person,1
GDSC001790036500.txt,Allan Ross,person,1
GDSC001790036500.txt,Jane,person,1
GDSC001790036500.txt,Jill Ruckels,person,1
GDSC001790036500.txt,Joan Strober,person,1
GDSC001790036500.txt,Richard Russell,person,1
GDSC001790036500.txt,Marita,person,1
GDSC001790036500.txt,Monroe Freedman Ann Ricks,person,1
GDSC001790036500.txt,Tudy Collins,person,1
GDSC001790036500.txt,Emma,person,1
GDSC001790036500.txt,Haile Selassie,person,1
GDSC001790036500.txt,Caetano,person,2
GDSC001790036500.txt,Huntley,person,1
GDSC001790036500.txt,Anselma,person,1
GDSC001790036500.txt,Winston Churchill,person,1
GDSC001790036500.txt,Ali Bhutto,person,1
GDSC001790036500.txt,Damaris,person,2
GDSC001790036500.txt,Jill Ruckelshaus,person,1
GDSC001790036500.txt,David Livin,person,1
GDSC001790036500.txt,Main Judy IJiamon Rudolnh Von Abele Lee Liberman,person,1
GDSC001790036500.txt,MAYA MILLER,person,1
GDSC001790036500.txt,Pepper Peterson,person,1
GDSC001790036500.txt,Barbara F. Martinez,person,1
GDSC001790036500.txt,Bernardino Constanzo,person,1
GDSC001790036500.txt,Herbert Vare Evatt,person,1
GDSC001790036500.txt,Sharon Flynn,person,1
GDSC001790036500.txt,Valter Draude Merritt Birky Marcia Henry Ann Speltz Allen Duberstein Brad Blanton Daphne Hoffman,person,1
GDSC001790036500.txt,Bechelet,person,1
GDSC001790036500.txt,Inglis,person,1
GDSC001790036500.txt,Eric Cox,person,1
GDSC001790036500.txt,Jilbur,person,1
GDSC001790036500.txt,Hassan II,person,1
GDSC001790036500.txt,BROUGHTON,person,1
GDSC001790036500.txt,N. W. Washington,person,1
GDSC001790036500.txt,Kennedy,person,1
GDSC001790036500.txt,Arana,person,3
GDSC001790036500.txt,Raul Saez,person,1
GDSC001790036500.txt,N. W.,person,1
GDSC001790036500.txt,Robert Greon,person,1
GDSC001790036500.txt,Chiang,person,2
GDSC001790036500.txt,Harvey Shertock,person,1
GDSC001790036500.txt,Nigel Calder,person,1
GDSC001790036500.txt,Dolphus Weary,person,2
GDSC001790036500.txt,Louis Lomax,person,1
GDSC001790036500.txt,Marjorie,person,1
GDSC001790036500.txt,Jose Marti,person,2
GDSC001790036500.txt,Melvilles,person,1
GDSC001790036500.txt,Kahin,person,1
GDSC001790036500.txt,Edith Doering,person,1
GDSC001790036500.txt,Generals Costa Gomez,person,1
GDSC001790036500.txt,Nork,person,1
GDSC001790036500.txt,Horn,person,1
GDSC001790036500.txt,Biafra,person,3
GDSC001790036500.txt,Efrain Rios Montt,person,1
GDSC001790036500.txt,Carpenter,person,1
GDSC001790036500.txt,Mendenhall,person,1
GDSC001790036500.txt,Reuther,person,1
GDSC001790036500.txt,Thoreau,person,2
GDSC001790036500.txt,Lazaro Pena,person,3
GDSC001790036500.txt,Luisa Hernandez,person,2
GDSC001790036500.txt,Ahmed Sekou Toure,person,1
GDSC001790036500.txt,Bachelet,person,2
GDSC001790036500.txt,Ryan,person,1
GDSC001790036500.txt,Siqueiros,person,3
GDSC001790036500.txt,Jackie Kennedy,person,1
GDSC001790036500.txt,Mary Anne Krup,person,1
GDSC001790036500.txt,Kjell Eugenio Laugerud Garcia,person,1
GDSC001790036500.txt,Churchill,person,1
GDSC001790036500.txt,Volodia Teitelboim,person,1
